Приорбанк Открытое акционерное общество, БИК PJCBBY2X;27.05.2025 16:22:59;
ВЫПИСКА ПО СЧЕТУ BY77PJCB10840216350285030478 С 01.01.2023 ПО 31.12.2023;
Исполнитель**************** 848;
Дата пред. опер.*********** 30.12.2022;
Счет клиента*************** BY77PJCB75972501744773309124 BYN Пассивный;
Наименование счета********* АЛЬФА СИСТЕМС;

Дата док.;N док.;Код опер;Корреспондент.Код;Корреспондент.Счет;Корреспондент.УНП;Корреспондент.Название;Номинал.Дебет;Номинал.Кредит;Назначение;Фактические дата и время мгновенного платежа;
03.03.2023;1444;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;9 067,70;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 28.06.2021 ЗА МАРТ 2023 Г.СТАВКА НДС 20%, СУММА НДС 1511.28, ВСЕГО С НДС 9067.70;;
03.03.2023;251;6;PJCBBY2X;BY77 PJCB1181 9679304090008392;120970530;MERIDIAN LABS;0,00;1 410,25;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
03.03.2023;250;6;PJCBBY2X;BY77 PJCB1181 9679304090008392;120970530;MERIDIAN LABS;0,00;12 684,15;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
06.03.2023;110;1;PJCBBY2X;BY77 PJCB7706 6280844845226879;628014865;ПЕРВАЯ СТУДИЯ;0,00;38 445,22;ОПЛАТА ЗА РАЗРАБОТКУ ПО СОГЛАСНО АКТУ 00000011 ОТ 03.03.2023 ВСЕГО СУММА 38445,22 РУБ. БЕЗ НДС.;;
07.03.2023;1449;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;195,84;0,00;ОТПУСКНЫЕ ЗА МАРТ, 2023 СОГЛ. СПИСКУ N 878 ОТ 07.03.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
09.03.2023;906;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;0,98;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 07.03.2023 года по 07.03.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
10.03.2023;1019319;2;AKBBBY2X;BY77 AKBB7754 4010361502145417;312342894;ЗЕЛЁНЫЙ ОСТРОВ;400,67;0,00;ЗА УСЛУГИ ЭЛЕКТРОСВЯЗИ ФЕВРАЛЬ 2023 И АБОНПЛАТУ. ВСЕГО К ОПЛАТЕ С НДС 400,67=. КОД 43488. СЧЁТ-ФАКТУРА ПРИЛАГАЕТСЯ.;;
14.03.2023;1450;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;200,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОКОНЧАТЕЛЬНОГО РАСЧЕТА ЗА ФЕВРАЛЬ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 14.05.2023 Г. КОД ПЛАТЕЖА 00101;;
14.03.2023;1451;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;600,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОКОНЧАТЕЛЬНОГО РАСЧЕТА ЗА ФЕВРАЛЬ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫДО 14.03.2023Г;;
14.03.2023;1452;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;1 293,90;0,00;ОКОНЧАТЕЛЬНЫЙ РАСЧЕТ ПРИ УВОЛЬНЕНИИ ЗА ФЕВРАЛЬ, 2023 СОГЛ. СПИСКУ N 879 ОТ 14.03.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
15.03.2023;551;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;6,47;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 14.03.2023 года по 14.03.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
15.03.2023;1455;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;600,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОТПУСКНЫХ ЗА МАРТ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 15.03.2023Г;;
15.03.2023;1454;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;950,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОТПУСКНЫХ ЗА МАРТ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 15.03.2023 Г. КОД ПЛАТЕЖА 00101;;
15.03.2023;1453;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;7 203,15;0,00;ОТПУСКНЫЕ ЗА МАРТ, 2023 СОГЛ. СПИСКУ N 880 ОТ 15.03.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
16.03.2023;863;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;36,02;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 15.03.2023 года по 15.03.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
16.03.2023;1223;1;ALFABY2X;BY77 ALFA7720 5059033105193614;904266105;КАМЕННЫЙ МОСТ;0,00;633,68;ОПЛАТА ЗА РАЗРАБОТКУ ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ  ПО АКТУ 12 ОТ 15.03.2023, БЕЗ НДС;;
16.03.2023;209;1;PJCBBY2X;BY77 PJCB1306 2376747750192458;796002391;ДЕЛЬТА СЕРВИС;0,00;8 419,36;ЗА РАЗРАБОТКУ ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ СОГЛАСНО АКТА N5 ОТ 01.02.23Г.  ДОГОВОР 01 BYN 23 ОТ 04.01.23Г.;;
17.03.2023;6291746353;1;PJCBBY2X;BY77 PJCB7923 1284073633752826;666091313;СИНИЙ КИТ;0,00;4 970,98;ОПЛАТА ПО СЧЕТУ 1 ОТ 17 МАРТА 2023 ГОДА ЗА ДОРАБОТКУ ПО (САЙТА);;
17.03.2023;1238;1;ALFABY2X;BY77 ALFA5243 1A93881234846888;556584785;ОРИОН МЕДИА;0,00;30 082,27;ОПЛАТА ЗА РАЗРАБОТКУ ПО СОГЛАСНО ДОГОВОРУ 1 ОТ 12.08.2022Г ЗА ФЕВРАЛЬ  2023Г , БЕЗ НДС;;
20.03.2023;1461;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;412,36;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОТПУСКНЫХ ЗА МАРТ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 20.03.2023 Г. КОД ПЛАТЕЖА 00101;;
20.03.2023;1459;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;600,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОТПУСКНЫХ ЗА МАРТ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 20.03.2023Г;;
20.03.2023;1462;1;AKBBBY2X;BY77 AKBB1454 0488019031573769;841095064;ВЕКТОР ТРЕЙД;1 222,86;0,00;СТРАХОВЫЕ ВЗНОСЫ ПО ОБЯЗАТЕЛЬНОМУ СТРАХОВАНИЮ ОТ НЕСЧАСТНЫХ СЛУЧАЕВ НА ПРОИЗВОДСТВЕ И ПРОФЕССИОНАЛЬНЫХ ЗАБОЛЕВАНИЙ ИЗ ЗАРПЛАТЫ ЗА НОЯБРЬ2022Г.СОГЛАСНО НОВИКОВ МАРИЯ ОЛЕГОВНА РБ 10.10.2003 N1297 РЕГИСТРАЦИОННЫЙ НОМЕР 500039940 БЕЗ НДС;;
20.03.2023;1457;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;1 740,00;0,00;ВЫПЛАТЫ ПО ДОГОВОРАМ ПОДРЯДА ЗА ФЕВРАЛЬ, 2023 СОГЛ. СПИСКУ N 882 ОТ 20.03.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
20.03.2023;1463;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;2 276,68;0,00;АВАНС ЗА МАРТ, 2023 СОГЛ. СПИСКУ N 883 ОТ 20.03.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
20.03.2023;533;1;ALFABY2X;BY41 ALFA9221 93BKKC2261438365;6;МЕРИДИАН ГРУПП;3 171,98;0,00;ОТПУСКНЫЕ ЗА МАРТ  2023 ГОДА  Документ: 09.03.2021 б/н;;
20.03.2023;534;1;ALFABY2X;BY77 ALFA1600 5499405121378553;6;МЕРИДИАН ГРУПП;21 235,52;0,00;ЗАРАБОТНАЯ ПЛАТА ЗА ФЕВРАЛЬ 2023 ГОДА  Документ: 09.03.2021 б/н;;
20.03.2023;1458;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;27 588,27;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ЗАРПЛАТЫ ЗА ФЕВРАЛЬ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 20.03.2023Г;;
20.03.2023;1460;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;30 048,55;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОКОНЧАТЕЛЬНОГО РАСЧЕТА ЗА ФЕВРАЛЬ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 20.03.2023 Г. КОД ПЛАТЕЖА 00101;;
20.03.2023;1456;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;164 587,64;0,00;ЗАРАБОТНАЯ ПЛАТА ЗА ФЕВРАЛЬ, 2023 СОГЛ. СПИСКУ N 881 ОТ 20.03.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
20.03.2023;253;6;PJCBBY2X;BY77 PJCB1181 9679304090008392;120970530;MERIDIAN LABS;0,00;2 855,50;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
20.03.2023;252;6;PJCBBY2X;BY77 PJCB1181 9679304090008392;120970530;MERIDIAN LABS;0,00;178 144,60;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
21.03.2023;1636;6;PJCBBY2X;BY77 PJCB1598 8379610696491558;120970530;AMBERWAY GROUP;6,60;0,00;"Плата за услуги ""Приорбанк"" ОАО - Прием и обработка платежных инструкций, предоставленных в виде сводного платежного поручения   (СПП) - за один документ, сформированный по СПП за период c 20.03.2023 года по 20.03.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 и Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы, без НДС.  ";;
21.03.2023;665;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;8,70;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 20.03.2023 года по 20.03.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
21.03.2023;666;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;11,38;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 20.03.2023 года по 20.03.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
21.03.2023;667;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;378,60;0,00;"Частичная оплата. Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 20.03.2023 года по 20.03.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
24.03.2023;1464;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;900,00;0,00;ПРЕДОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 15.11.2021 ЭЛЕКТРОЭНЕРГИЯ+ВОДОСНАБЖЕНИЕ ЗА ФЕВРАЛЬ ЗАДОЛЖЕННОСТЬСТАВКА НДС 20%, СУММА НДС 429.57, ВСЕГО С НДС 2577.40;;
24.03.2023;254;6;PJCBBY2X;BY77 PJCB1181 9679304090008392;120970530;MERIDIAN LABS;0,00;2 839,10;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
27.03.2023;1330;6;PJCBBY2X;BY77 PJCB1598 8379610696491558;120970530;AMBERWAY GROUP;9,00;0,00;"Плата за услуги ""Приорбанк"" ОАО - срочные платежи за 24.03.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно  договору № 9799 от 22.04.2014 и Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.   ";;
27.03.2023;275;1;PJCBBY2X;BY77 PJCB1330 7901279600864046;276045875;ЛИНИЯ РОСТА;0,00;5 685,20;ОПЛАТА УСЛУГ ПО РАЗРАБОТКЕ ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ ДОГОВОР NO BI-23-02BYN ОТ 01.03.2023;;
28.03.2023;1466;1;OLMPBY2X;BY77 OLMP7310 7056465554510751;702608853;ПОЛЯРНАЯ ЗВЕЗДА;4 471,00;0,00;ОПЛАТА ПО СЧЕТУ 118 ОТ 28 МАРТА 2023 Г. ЗА КОФЕМАШИНУСТАВКА НДС 20%, СУММА НДС 745.17, ВСЕГО С НДС 4471.00;;
30.03.2023;1467;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;101,05;0,00;ОТПУСКНЫЕ ЗА МАРТ, 2023 СОГЛ. СПИСКУ N 885 ОТ 30.03.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
31.03.2023;486;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;0,51;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 30.03.2023 года по 30.03.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
31.03.2023;1791;6;PJCBBY2X;BY77 PJCB7424 3116096667337725;120970530;AMBERWAY GROUP;33,00;0,00;"Плата за услуги ""Приорбанк"" ОАО - зачисление в кредит счета валютных средств (REF 9100 от 30.03.2023 в сумме 110930.00 долларов США) за период с 30.03.2023 по 30.03.2023  ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору № 9799 от 22.04.2014 и Перечню банк. и иных опеераций, оказ. ""Приорбанк"" ОАО за плату. Без НДС.  ";;
31.03.2023;874;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;61,89;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 31.03.2023 года по 31.03.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
31.03.2023;20370;6;PJCBBY2X;BY77 PJCB7132 6569790385918200;120970530;AMBERWAY GROUP;89,90;0,00;"Ежемесячная абонентская плата за пакет услуг ""MS Business Direct"" ( договор 9799 от 01.03.2021 ) за период с 01.03.2023 года по 31.03.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.   ";;
31.03.2023;1470;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;1 300,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОТПУСКНЫХ ЗА МАРТ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 31.03.2023Г;;
31.03.2023;1469;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;1 700,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОТПУСКНЫХ ЗА МАРТ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 31.03.2023 Г. КОД ПЛАТЕЖА 00101;;
31.03.2023;1468;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;12 377,50;0,00;ОТПУСКНЫЕ ЗА МАРТ, 2023 СОГЛ. СПИСКУ N 886 ОТ 31.03.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
31.03.2023;255;6;PJCBBY2X;BY77 PJCB1181 9679304090008392;120970530;MERIDIAN LABS;0,00;12 794,85;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
03.04.2023;1477;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;160,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19Р/267 ОТ 28.06.2021 ЭКСПЛУАТАЦИЯ И МОНИТОРИНГ ЗА ФЕВРАЛЬ 2023СТАВКА НДС 20%, СУММА НДС 26.67, ВСЕГО С НДС 160.00;;
03.04.2023;1474;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;202,02;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 90-11/440 ОТ 01.11.21 МОНИТОРИНГСТАВКА НДС 20%, СУММА НДС 33.67, ВСЕГО С НДС 202.02;;
03.04.2023;1478;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;340,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОТПУСКНЫХ ЗА АПРЕЛЬ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 03.04.2023 Г. КОД ПЛАТЕЖА 00101;;
03.04.2023;1480;1;UNBSBY2X;BY77 UNBS7793 1685510603542771;338177090;ТЕХНОПАРК СИТИ;654,00;0,00;ОПЛАТА ЛИЦЕНЗИИ (GOLD) НА ПРЕДОСТАВЛЕНИЕ ДОСТУПА К ЭЛЕКТРОННОЙ ПЛАТФОРМЕ, ОБЕСПЕЧИВАЮЩЕЙ ОКАЗАНИЕ СПОРТИВНО- ОЗДОРОВИТЕЛЬНЫХ УСЛУГ;;
03.04.2023;1481;1;UNBSBY2X;BY77 UNBS1820 8092425803434160;485193212;КАМЕННЫЙ МОСТ;784,80;0,00;ОПЛАТА ЛИЦЕНЗИИ (GOLD) НА ПРЕДОСТАВЛЕНИЕ ДОСТУПА К ЭЛЕКТРОННОЙ ПЛАТФОРМЕ, ОБЕСПЕЧИВАЮЩЕЙ ОКАЗАНИЕ СПОРТИВНО- ОЗДОРОВИТЕЛЬНЫХ УСЛУГСТАВКА НДС 20%, СУММА НДС 130.80, ВСЕГО С НДС 784.80;;
03.04.2023;1479;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;900,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОТПУСКНЫХ ЗА АПРЕЛЬ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 03.04.2023Г;;
03.04.2023;1476;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;1 240,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 15.11.2021 ЭКСПЛУАТАЦИЯ+МОНИТОРИНГ ЗА ФЕВРАЛЬ 2023СТАВКА НДС 20%, СУММА НДС 206.67, ВСЕГО С НДС 1240.00;;
03.04.2023;1473;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;1 500,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/267 ОТ 28.06.2021 ЗА АПРЕЛЬ 2023СТАВКА НДС 20%, СУММА НДС 250.00, ВСЕГО С НДС 1500.00;;
03.04.2023;1471;1;PJCBBY2X;BY77 PJCB1774 3301524158672996;120970530;ТРИ СОСНЫ;2 628,22;0,00;ОТПУСКНЫЕ ЗА АПРЕЛЬ, 2023 СОГЛ. СПИСКУ N 887 ОТ 03.04.2023 Г. КОМИССИОННОЕ ВОЗНАГРАЖДЕНИЕ БАНКУ ЗА ЗАЧИСЛЕНИЕ УПЛАЧИВАЕТСЯ ПЛАТЕЛЬЩИКОМ;;
03.04.2023;1475;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;3 000,00;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 15.11.2021 ЭЛЕКТРОЭНЕРГИЯ+ВОДОСНАБЖЕНИЕ+ОТОПЛЕНИЕ ЗА ФЕВРАЛЬСТАВКА НДС 20%, СУММА НДС 500.00, ВСЕГО С НДС 3000.00;;
03.04.2023;1472;1;AKBBBY2X;BY77 AKBB7799 2445080687706047;812147149;КАМЕННЫЙ МОСТ;9 067,70;0,00;ОПЛАТА ПО ДОГОВОРУ АРЕНДЫ 09-19А/268 ОТ 28.06.2021 ЗА АПЕРЛЬ 2023 Г.СТАВКА НДС 20%, СУММА НДС 1511.28, ВСЕГО С НДС 9067.70;;
03.04.2023;256;6;PJCBBY2X;BY77 PJCB1181 9679304090008392;120970530;MERIDIAN LABS;0,00;22 836,00;СВОБОДНАЯ ПРОДАЖА ВАЛЮТЫ;;
04.04.2023;616;6;PJCBBY2X;BY77 PJCB1262 4499809439093528;120970530;OAKROW LIMITED;13,14;0,00;"Плата за безнал.зачисл.ЗП и платежей к ней прирав.на карт-счета в нац. валюте ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно договору 9799 от 22.04.2014 за период с 03.04.2023 года по 03.04.2023 года согласно Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.  ";;
04.04.2023;1398;6;PJCBBY2X;BY77 PJCB1598 8379610696491558;120970530;AMBERWAY GROUP;27,00;0,00;"Плата за услуги ""Приорбанк"" ОАО - срочные платежи за 03.04.2023 года ОДО ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ ""БИКОНСАЛТ"" согласно  договору № 9799 от 22.04.2014 и Перечню банк. и иных операций, оказ. ""Приорбанк"" ОАО за плату, и величин платы. Без НДС.   ";;
04.04.2023;1484;1;AKBBBY2X;BY77 AKBB7521 9145798901073296;585330358;АЛЬФА СИСТЕМС;200,00;0,00;ПОДОХОДНЫЙ НАЛОГ УДЕРЖАН ИЗ ОТПУСКНЫХ ЗА АПРЕЛЬ 2023 ГОДА И ПЕРЕЧИСЛЕН В БЮДЖЕТ ПОЛНОСТЬЮ ПО СРОКУ УПЛАТЫ 04.04.2023 Г. КОД ПЛАТЕЖА 00101;;
04.04.2023;1483;1;AKBBBY2X;BY77 AKBB1356 2126098863660743;772324917;ДЕЛЬТА СЕРВИС;600,00;0,00;ОТЧИСЛЕНИЯ В ФСЗН ИЗ ОТПУСКНЫХ ЗА АПРЕЛЬ 2023 ГОДА. РЕГИСТРАЦИОННЫЙ НОМЕР 527054500/БЮДЖЕТНЫЙ СТРАХОВОЙ ФОНД/ ПО СРОКУ УПЛАТЫ ДО 04.04.2023Г;;
